run_name,val_mIoU,test_mIoU,val_loss,test_loss,train_time_sec,best_path
CONVNEXT_TINY_FT_512x512_b4_aug0_ce_dice_e40_seed42,0.8322275876998901,0.8444812893867493,0.2609434425830841,0.23172879219055176,9277.505905628204,/home/ui/PROJ9/out/experiments/CONVNEXT_TINY_FT_512x512_b4_aug0_ce_dice_e40_seed42/best.keras
SEGFORMER_MITB0_FT_512x512_b4_aug0_ce_dice_e40_seed42,0.7730573415756226,0.7860809564590454,0.3157741129398346,0.2834286093711853,3746.210769891739,/home/ui/PROJ9/out/experiments/SEGFORMER_MITB0_FT_512x512_b4_aug0_ce_dice_e40_seed42/best.keras
